player_id,from_club_id,to_club_id
379438,27039,3535
379444,24768,3610
380349,40426,6201
380919,48188,5610
381337,40456,35347
381430,15113,14842
384129,32584,32585
384368,13361,25014
384844,75,6354
385518,15513,9679
385661,51037,18579
386786,93780,11846
386967,7983,15515
387198,15681,133929
387687,104463,18498
388266,24488,17032
389181,26866,2582
390926,21812,21811
391980,33988,1226
393565,30023,15519
393621,15029,14702
393696,9961,17467
395163,14299,2737
395833,515,6942
397003,102980,23169
397090,10870,12659
398886,18712,25670
399348,43833,37906
400550,68476,52882
401054,515,42274
401311,23012,23166
401344,81574,51941
401356,64754,13361
401571,15110,15879
401732,21305,629
401822,36810,14280
402167,115440,87947
402733,15108,14837
404345,20634,38269
404515,20024,33239
406675,21828,7178
406766,99156,15038
407524,57443,6758
407841,14679,14708
407885,75,31612
409272,15887,14830
410547,15679,175
415306,59173,21283
415646,58227,15580
418747,55210,21283
418859,26493,11855
419387,24971,52692
419389,87520,81455
419672,14309,14301
420275,12533,55264
420641,86270,311
421046,19731,28456
422698,9638,9645
422699,15098,14831
423436,15115,15887
423705,15103,14830
426129,74230,6502
426199,51708,3301
426213,54531,53954
426623,63137,25449
426781,63136,6759
428920,15100,16179
429693,63999,27107
429975,22889,10665
430021,104464,24998
430023,59173,21283
430031,57183,51888
430034,25395,4309
431533,64754,13361
431811,12847,35024
432682,66145,35029
435001,15103,14830
435163,32532,1755
435331,15002,16805
438682,14880,14807
438926,15098,14831
439088,75,13650
439108,117259,28619
439437,75,13650
439626,20031,3938
440658,17892,14880
440774,10826,10825
441306,54526,54525
442470,57168,13428
442703,29051,1918
444100,15103,14830
444495,20187,12179
446491,64250,49405
447204,63150,27070
449721,14301,14293
450239,39908,39950
451042,25449,45771
451232,10857,32812
451858,15594,49866
453082,8056,75
455425,50409,3474
458251,18665,14708
463845,515,43739
465495,56374,19333
466336,20186,15538
467118,38610,38609
469822,14679,14708
474558,87515,6758
474755,59024,20903
476102,4773,25213
477378,73641,11247
479019,102511,3652
479675,20798,9669
480225,28488,15073
480250,132288,27577
481084,15064,8733
483945,62737,132543
484848,89207,16656
485880,61810,19775
486601,43099,3535
487346,19633,18087
487756,16231,65018
494954,19610,30989
496857,20309,49392
498899,75,45542
501568,34583,5965
501569,34583,5965
501612,121319,27227
501818,175,49523
501821,19847,6469
503001,15107,14836
503075,102514,102557
503343,13651,15372
503482,46657,27039
507608,88017,41710
508366,70963,43099
508381,88141,27107
510545,17676,16714
512911,16138,42842
514120,21305,629
516749,14293,14301
520480,75584,28623
521997,44528,75
523363,15882,16656
524446,15035,16653
525692,61072,72857
528052,84341,43091
530032,96819,31843
530737,96892,8652
534435,28962,51429
535033,15098,14831
537538,121319,515
540466,9645,9638
542690,19095,15539
543752,51636,55214
544895,101262,14679
545375,15169,58789
545648,112436,15678
546047,81574,106258
547924,120615,39303
548371,65544,86010
549361,23001,25925
553217,25005,6951
554726,57117,75
555201,12690,10857
555310,16652,10247
556046,15101,15943
558533,88167,87963
558683,46659,43099
558684,35050,31094
559602,679,46403
560306,87506,20903
560797,116727,88032
560917,81399,81455
561212,84283,39277
561213,71022,26866
561403,115440,87947
562357,88464,43099
562948,20262,87947
565194,15119,15103
565232,55974,74339
568663,88109,88015
572166,88440,70727
576188,42166,18915
581782,36809,15655
581977,88728,88453
582303,51896,133051
585876,53472,40195
586944,116642,88016
586948,80230,43091
594006,14679,12690
597153,16577,63265
598769,515,24749
599707,24213,13046
600616,19981,12371
601883,108423,108422
603137,97588,15002
611018,81575,102980
612479,37038,54130
621032,21399,18778
622410,46107,14295
623318,121590,31606
630167,88173,87947
630267,91816,46653
632138,75,25383
637446,58067,65749
637744,92648,88034
637802,25819,19561
638535,116960,115441
638570,117513,88287
638571,89910,116727
639027,92656,116728
639040,20339,115441
639090,91781,88462
642004,75,88141
643325,95802,85063
644271,104472,75
645846,115862,70724
649672,64032,15098
651375,75,35674
652707,24483,9811
655631,2351,35310
657053,102935,23194
663189,30791,17588
677469,75,111111
677855,5739,34488
678113,75,16043
685154,52880,68471
685805,102728,121687
706963,112544,88062
706968,121089,121090
707201,44447,45060
708099,120615,92659
708799,117040,88035
708801,88046,26172
709155,88506,115441
721914,129016,118074
730142,70789,70963
743966,87506,87516
744853,114953,7904
749936,36000,87963
750200,88046,41967
782763,85565,46652
817554,39287,85310
828257,104472,75
840768,20031,55574
840865,12362,13437
844242,30311,75142
853110,103417,117730
856746,87278,87251
857076,96768,515
858645,20262,115440
858766,115812,111111
860992,20404,121692
862094,75,88094
862787,96768,95934
865587,111173,116728
866082,75,48364
869067,51888,19847
875264,117919,115440
903106,88094,98381
908728,87462,86454
910854,117119,20262
912081,40857,112399
915904,20150,20814
968728,75,111111
972463,105601,3903
981517,87520,2113
992530,117437,88046
997056,81579,75
1003468,96381,39297
1010240,129308,104874
1020745,40857,117268
1028828,121298,88460
1087262,81581,75
1227013,75,117432
1242803,117494,111097
1366181,117440,117417
30825,7055,338
47592,199,82
58965,144,419
59136,21216,8963
73564,164,641
73741,585,210
76159,830,2417
91158,30925,6503
92074,6499,3535
94922,6993,8963
103598,9987,2817
104505,6600,660
106437,353,687
112091,2063,333
112552,301,862
114937,210,338
119150,710,144
119574,1191,370
125513,4064,330
136180,13025,195
136537,23611,21218
139867,19422,17584
142254,48563,12132
143852,5572,265
147555,479,2311
148810,12423,709
167556,6993,8963
170854,5776,2414
171418,672,6632
175383,537,7178
178817,15367,34978
179894,314,327
182323,3197,537
187211,157,14702
188651,22220,28936
189100,4650,669
189393,32041,10093
189772,4291,4292
190442,210,1775
190543,1751,585
198617,1496,6483
199527,1181,1123
201792,776,609
203411,2414,190
205041,4064,210
205586,2555,2817
207074,29109,12517
207446,2035,199
210747,15172,199
211399,2350,9811
213510,976,982
213555,13025,409
213606,537,25671
222813,12514,159
231614,6600,537
232577,16656,12
234124,2598,6483
236918,552,11194
238367,1785,6600
241207,1837,683
242152,29880,25531
244271,4482,339
248355,6491,479
250490,3303,14477
253817,2575,7112
259953,9937,276
260051,11107,37169
260381,22902,8172
261401,16696,35759
262861,4673,189
263629,32093,16696
264133,25385,23012
265383,632,28578
266269,39772,8468
268325,11221,267
270051,2863,3234
273442,17561,210
275159,20923,12438
277777,6993,8963
281246,24553,8716
281906,11116,1897
285771,9638,1444
292152,15172,210
294321,20205,8889
296963,48563,12132
299561,20607,7918
300600,16902,813
304892,14680,9961
313691,3348,14699
314773,8344,3535
322655,74187,70321
332560,22902,8172
333261,6491,37466
333492,24510,13905
336158,23911,3330
336646,28868,656
340745,5202,46885
349513,2035,52519
350342,16441,22332
352596,5155,19692
353108,12421,8825
354640,46922,25952
356497,10136,14827
360412,12280,25952
362844,12690,55974
364261,15064,16083
366278,4907,4745
373170,1070,189
376175,9141,21719
379249,8422,585
393696,35310,9961
523509,80527,13925
546000,734,23829
621670,125175,124311
646432,27414,25671
655631,35310,2351
981517,75,87520
229970,1194,1003
249360,10684,6079
306024,350,3647
227538,748,1004
330085,2462,22767
251075,44811,15021
341647,43472,12374
239949,17980,2804
223971,3012,43
284320,22692,22672
324152,3696,3827
75816,515,6055
362086,11646,171
195271,16032,14107
222556,11154,467
128907,603,379
332530,23639,3737
236537,1755,22878
260207,2996,6505
74869,358,11
132203,3027,371
175615,2440,9168
186581,515,2802
324358,6699,3712
336367,3697,1039
324152,3826,3696
625206,36360,36341
141350,1060,29990
214144,1751,3234
226073,18894,447
290928,9668,162
311351,10517,465
362562,31033,9046
366213,15519,8468
370555,38582,1750
138406,9614,801
149752,2863,3234
168530,1134,14699
184745,7556,2719
185966,1134,2035
253159,8985,15621
262709,7923,20047
276877,1134,9030
283185,8985,15621
308781,25448,16032
451042,55254,25449
355104,5649,12318
182893,9265,931
483593,32948,38463
1024189,36341,36427
128262,399,1194
229970,1003,1194
246963,33614,1252
128899,22,512
201576,972,9265
808224,19876,48150
233124,2814,543
340879,43427,41854
294767,45025,1076
222565,6642,11141
251345,21085,3862
284320,22672,22692
131758,3688,931
193256,18015,1160
282240,9256,1252
346779,36481,350
730861,94665,20134
169092,405,1078
283994,1420,9902
336367,1039,3697
324152,3696,3826
229853,995,3911
141350,29990,1060
324152,7454,3696
376856,38874,3683
74869,11,358
169092,1219,405
199527,1123,1181
244256,3001,2553
355104,12318,5649
291968,1751,27475
364857,18208,1955
396286,3013,50672
257095,2413,1110
110864,985,2454
830280,77481,41355
193900,73,72
291760,15273,820
221150,4675,11596
246963,988,33614
710076,57476,20134
226049,2577,762
128899,512,22
198516,33614,352
257097,1074,466
131758,931,3688
349585,7209,4907
454331,122979,43438
727147,133685,43419
202228,9254,641
347849,15691,1100
938901,140041,124611
272708,2759,967
210127,9840,28848
193079,1519,2802
328429,12578,20746
320408,899,9829
205217,2113,20193
329723,10789,9669
948135,42687,30987
319162,515,358
494982,25664,21121
244256,2553,3001
292199,10446,449
342609,42761,23634
610190,32057,36424
56100,515,105
237162,5370,48
131101,515,45299
178817,34978,15367
201576,9265,972
264220,9955,379
265056,15765,1897
297645,49576,11997
342967,11896,21055
350828,45472,6079
411267,8933,23701
626771,75,35728
715083,75,35728
185191,119,9262
14881,16108,515
528021,45646,97224
278166,337,352
324214,37463,4103
345061,52518,537
540935,78015,85956
644244,94080,85956
348623,14465,349
622477,20145,19608
128907,379,603
227199,2783,30698
234124,6483,2598
240252,327,12001
289855,16104,190
336367,3688,1039
457774,42307,45015
141099,5544,13726
295450,39299,52240
341549,20722,3207
359975,6105,20857
39918,10407,738
225687,4389,15273
239949,2804,17980
252608,9055,34300
257097,466,1074
262749,164,9829
210747,199,15172
328784,852,104
93549,7681,43556
210747,17776,199
312819,31599,2068
317824,14446,5107
226049,762,2577
239183,9095,38204
263246,25804,14918
357003,36345,25804
67797,515,31614
24202,21957,605
350342,22332,16441
393371,75,49861
683828,43428,42307
132203,371,3027
207519,11749,2639
340700,14446,10959
347435,37693,22175
670295,69354,46839
817502,135289,40282
367232,15686,1058
477938,43437,43428
276030,10789,8424
388160,53968,50769
454149,515,3520
607226,37894,99634
91473,9902,2972
134608,1436,4959
214798,5551,875
366194,42269,39993
839533,124756,140069
287920,14822,2036
56831,44772,3829
203498,8154,12770
217498,2238,2557
240578,1465,3349
382528,78460,43434
839551,140042,119309
148545,515,5545
177661,13499,33966
1045168,139922,139921
95707,16245,318
129374,11603,24420
228885,16486,16694
235274,6640,2282
258561,7915,12799
7161,16,39
12282,610,985
20005,6414,800
30290,610,234
34289,3060,683
35865,800,6574
39152,162,985
42710,13,180
42748,1184,641
50355,121,11127
51736,4171,4106
57280,800,5
61838,148,352
67063,985,11
70114,28095,1124
70245,11,1123
76254,485,918
76467,6767,515
79242,5,4102
91419,6993,515
91945,36,2381
94030,23826,266
98101,416,144
103381,27288,25242
104543,1041,1199
110078,720,417
111180,234,1269
114422,3216,114
119574,370,1191
120095,1038,720
120189,37024,413
125858,41,2
127048,750,20
127160,969,148
127217,398,4333
129129,1465,1390
129688,11,317
142310,290,10789
147043,452,1082
148666,410,3709
149996,371,206
153238,1049,3057
157993,449,6894
162079,58,993
163744,180,352
168158,2282,601
176249,3679,8733
179895,398,4333
182409,40426,16611
182910,583,595
182916,273,1080
187211,14702,157
188338,964,1038
188650,515,1124
188862,9251,6767
189070,9614,2288
189839,53,1184
190513,506,1385
193998,144,3522
196357,41,38
197471,800,3522
197622,25671,429
197747,12,1038
199248,5,294
200512,409,180
202380,403,1228
202831,30857,683
207834,13,142
208934,124,2795
211866,40852,24051
213841,537,244
222813,159,12514
223971,43,3012
229970,9251,1003
231289,6600,720
241527,5380,46
245078,32721,8492
248934,12414,339
251676,5610,44699
253817,7112,2575
256358,1627,4361
257814,14543,8925
259953,276,9937
260316,4645,53
265625,1463,7461
267396,6993,515
271441,43562,968
283233,14364,1463
283624,38946,4284
295882,32755,3706
310527,10857,3234
314969,10331,3336
315131,51645,5242
325386,2477,515
326330,53474,4778
329145,1465,10331
342012,10709,1268
342024,14807,1023
342065,20709,2330
342843,9540,221
345061,15466,52518
386501,17676,11601
396530,14281,36949
411267,25770,8933
423606,36810,14280
423678,75,39376
430190,14281,14280
495669,123998,100146
537467,8818,237
560952,31272,13593
580193,53101,50677
606248,115507,14280
703170,75,36073
745178,109242,113099
903693,114172,112078
922709,20161,48150
40633,41,430
48164,82,24
59434,6993,2783
77757,58,3899
78570,3057,515
81785,985,16
119150,144,710
129444,714,6195
144339,4391,2209
146608,3886,34828
147034,631,5
181136,410,749
241221,12448,27113
264063,8963,6414
266269,8468,39772
281077,33297,8221
318705,12908,18031
329629,1978,485
343158,14446,6626
344399,24463,9844
368468,21727,4907
377042,38635,49740
470248,49588,42235
60957,39,89
87162,206,458
110292,204,9888
140803,1184,467
206844,12,4750
215810,6950,1028
225068,512,2436
225657,7001,28870
257095,1110,2413
270188,585,410
484367,75,37288
58965,419,144
80059,825,6646
84085,417,368
95976,1032,1039
105653,36,152
122155,18075,142
128909,1039,1110
133838,6079,331
136643,38,6676
137621,197,7975
144304,902,12132
152962,11746,46597
153754,404,152
156618,1095,58
161496,2578,3023
166737,6082,3714
170471,16662,11615
177350,121,16613
187245,610,403
190634,11194,11107
193158,6249,6996
211420,159,184
212804,2580,750
226958,399,1219
245014,36284,708
255688,8511,1091
263962,11748,43502
288240,41190,11748
338226,1511,27627
340840,3277,28870
345750,20080,8838
534677,52506,74176
571299,36361,26256
618353,36429,36360
1107315,36382,36341
1124490,23127,27739
36709,1519,2578
38746,4,4795
88595,607,2655
117478,87,86
128909,31,1039
140191,148,641
167329,1041,417
176514,430,332
187908,10949,28643
197751,130,4718
206717,8963,2783
291548,43875,43472
328264,23826,37024
342346,26124,6418
552036,101378,119932
682015,4643,8520
951217,126977,118341
75816,368,515
115333,21550,630
143039,1025,1210
186704,9252,200
186763,724,1090
241207,683,1837
249271,17499,12666
257062,21550,630
265542,387,825
289017,952,36590
291941,2503,7179
340507,27513,27623
42812,4128,6112
45320,418,985
77563,42,4
88542,46,862
104752,683,12
120296,4,102
141573,9250,543
188911,22173,6631
239783,12,1307
291758,10483,820
291760,10483,15273
580150,140010,124610
845857,73598,98607
56809,1082,667
134999,200,234
164236,1423,13499
179894,327,314
181778,221,458
189019,4690,11603
210363,4,422
226095,9641,25029
235862,4000,168
281252,15644,9054
354814,12750,15559
587222,115319,15691
147487,1158,720
197602,10949,13225
335209,7465,499
235931,1390,36745
336367,1039,3688
562484,84520,66036
46062,130,515
122840,358,708
215599,80,23826
255910,14845,14907
273442,210,17561
282939,37993,4117
293661,37965,589
336158,3330,23911
341140,32721,12801
388144,14446,11023
672616,36425,60851
1024285,36362,36341
44150,21031,32768
73547,1110,1032
89718,6195,1039
151282,11755,45044
172565,6890,12374
184440,820,3840
199316,2293,3840
213434,14300,77
240260,11032,12816
244221,641,1072
250013,12744,16663
292152,210,15172
324152,3696,7454
724025,119748,124311
31067,1050,6195
63342,1123,1039
93176,336,985
160668,4,4000
244221,1072,641
295024,1512,31788
336125,24394,475
584105,75,35728
751099,19619,30989
33706,985,336
103890,1450,1085
115507,281,1049
198418,703,3820
204045,37825,14300
221899,13,367
256267,3739,11688
263546,11913,3840
324344,3996,3060
517126,139933,124310
12249,1049,368
14881,11266,16108
38780,11107,979
89297,1075,979
215649,419,11194
217111,306,317
252209,18077,1306
257785,7804,1267
278166,3820,337
365540,12663,253
439351,104134,55667
494847,36356,36345
673450,128663,124783
185191,119,262
197880,10330,3325
337884,26909,7204
59866,631,512
89701,410,6600
89701,6600,410
173146,14099,1274
193593,9249,1148
244271,339,4482
245072,631,132
255353,12566,3696
281906,1897,11116
285548,7098,9875
326363,13,979
448696,49985,51951
454863,55730,55667
723528,139923,130998
1146228,6566,52882
68033,2410,533
90478,520,601
99523,276,4718
107525,338,11831
114341,291,3330
129476,131,368
182907,12770,9744
220650,40426,20923
255916,148,9636
263860,11516,11972
299561,7918,20607
326363,6144,13
552057,129264,118341
651731,130814,121539
942544,140005,124310
63422,289,2778
83983,244,33288
104326,4673,1234
111830,3012,43
132010,441,4603
143812,430,749
159668,801,306
172015,6767,418
181477,714,3302
198135,16032,22173
204176,2750,820
206040,3631,13
207917,368,31
215649,1242,419
230222,11603,2855
230552,46,749
272706,8823,7918
324882,1159,499
334828,17818,7452
652047,127942,61211
55976,663,653
102423,6767,142
126751,621,142
185245,4774,16795
188335,430,3522
201586,9265,1042
217863,9465,65
218138,4250,6632
224884,65,167
230536,33535,22810
264140,11137,159
278190,11740,45155
284843,28456,43502
545550,44992,76724
621670,124311,125175
719356,132519,124756
57723,2698,720
90681,720,281
163568,416,2331
218138,22179,4250
258618,25671,429
268414,9219,22707
282250,9256,1274
464195,51652,54178
99397,762,703
183318,762,703
204409,6390,8882
333859,14575,14344
56976,1091,2410
111432,2578,1035
135853,209,2524
161011,202,79
172623,7,10949
198015,11617,12567
247377,68621,12130
334835,11032,11083
503258,36231,35029
7825,31,27
82130,2698,114
97241,467,699
132207,29,903
136514,683,5220
149829,26985,4772
160986,276,749
169092,405,1219
182381,317,232
197078,6087,223
197714,2068,22936
226802,683,2671
331362,31867,22224
334835,14446,11032
359796,31923,48332
368565,23951,41026
371004,48709,36361
392306,36343,9641
447462,28264,22808
486605,90775,61211
493758,78513,78512
572792,103291,122826
697511,85652,36430
67808,6767,993
85383,6767,4032
92567,6414,5220
102037,5925,13183
107518,11750,20923
143852,265,5572
149716,294,897
165801,3734,2697
170120,44007,44006
170854,2414,5776
226025,11997,4554
236918,11194,552
277135,3539,355
285771,1444,9638
285810,38628,2734
519035,48150,20161
668295,130814,125126
99559,367,26132
103598,2817,9987
104124,1035,703
128901,9252,1110
131708,631,641
142031,6767,22
156941,29,1181
162029,13,31
186172,1072,703
205586,2817,2555
316047,22786,25096
322800,6620,15276
333323,159,25070
410170,13414,24030
41355,1123,618
42717,520,384
111082,1050,367
121686,195,984
137669,1304,984
182374,11044,32113
258827,157,2977
293228,14892,27531
333383,25251,353
334425,14309,11755
342995,50985,48920
385394,29456,76091
46413,11194,35
66100,631,79
101031,410,17194
126516,405,276
168074,27752,1391
205901,9641,11194
214316,1444,1050
218278,2555,353
237923,37776,32755
246963,33614,988
300600,813,16902
331575,19846,21048
79422,3368,418
153637,130,5724
187587,430,23826
195540,4720,6321
40687,244,121
191486,321,12424
240675,19114,4146
286047,10959,38391
381913,35424,3391
38607,130,2239
43824,102,25
45529,252,2581
65841,41922,30267
88242,1386,28956
107318,1214,2125
117482,86,1065
125918,1234,6418
131967,347,46959
157912,23297,2692
167722,21218,338
185665,11657,17222
186741,42709,36594
187097,31555,663
189100,669,4650
196961,18382,788
216902,29922,25743
223717,11537,10743
224677,5243,1301
227538,88,748
228087,6423,46070
232454,8925,533
239527,9681,2531
239743,4000,2300
244904,31606,14300
255119,22970,22162
258139,902,788
258618,679,25671
269010,25396,13233
272881,28706,36097
274615,82471,23805
282897,20320,271
289216,8058,8524
289255,44822,11608
291399,1436,30208
292534,7915,1011
294321,8889,20205
300600,26482,813
307598,42838,34316
310458,5621,29251
310782,12441,8838
311333,21474,4093
319482,159,41613
319623,8889,20205
322065,40593,7917
325087,650,1033
327611,20602,12132
329630,33036,253
329714,13276,19848
330208,29343,49567
331514,70295,32801
337807,36777,9763
343359,15109,14838
345311,19953,602
345412,4494,50076
347138,46141,15793
353479,16879,46114
354613,16879,43307
354741,12361,38173
354792,72982,9782
354886,16948,3227
357149,47962,48036
358177,4297,3265
363223,9044,3196
366287,17027,28990
366446,14281,14280
370399,23590,42761
372446,53956,48844
374554,37350,9746
375564,25940,31505
375570,25940,9783
376227,14280,45541
378478,52151,9782
383325,31199,35127
386501,43091,17676
387198,36891,15681
395068,31199,45542
398015,92943,515
411302,16925,9738
417348,49426,5231
421984,124616,35642
428380,23594,42764
460529,45261,9824
461903,48758,61507
478365,48758,61507
481627,53959,53954
492955,41467,10365
498899,14281,75
509916,46912,21168
522327,22894,49352
522329,115507,75
522832,28998,60070
552472,111452,15377
553399,9842,71888
562383,97701,64537
562387,36387,21168
562553,87837,9778
562555,46908,9824
569349,67059,9712
573442,46908,39627
585323,70375,25625
650393,23590,42761
670116,77539,14658
706329,89412,86702
707201,72023,44447
742018,20133,10198
927834,55505,41355
929943,82563,11874
963964,43913,75
29559,1147,1084
53077,368,683
64341,26641,16247
64399,1049,3709
74297,631,367
75942,41,252
87518,12301,7097
88404,22011,321
99047,27116,420
125033,329,10604
131821,11368,1269
136537,21218,23611
138741,419,3522
150284,6249,6996
162812,1461,92
175722,336,148
189782,9734,31632
243616,3706,47
250358,9477,6182
268178,31583,10126
293385,14321,44796
333020,12414,12302
336697,14701,2503
343463,49426,9773
345555,30508,13365
393696,9961,35310
523509,13925,80527
728626,138457,124783
77715,641,2454
95604,1082,14171
96341,631,29
111196,234,398
122493,581,515
125108,1444,1286
125783,750,273
126634,800,22302
148368,31,1082
197157,1465,979
240219,430,2921
248454,6808,11100
267882,7468,288
293213,11252,2573
344312,74321,45730
125685,986,349
146509,3008,1519
167369,3850,12361
175615,16931,2440
177907,350,3008
234803,1519,3008
262861,189,4673
262939,367,366
351843,79047,667
939751,118342,125074
73323,603,371
93905,279,29
108354,244,1158
123487,8331,17489
125781,681,13
132764,371,3057
182618,273,162
199179,1091,29962
215118,180,11
233124,543,2814
262939,9961,367
273742,8842,6933
37838,180,31
73396,417,11
230784,3679,3302
278837,2868,8733
292488,2424,2423
85240,1387,252
120629,583,595
138387,288,12454
168530,14699,1134
170463,162,415
35645,862,197
45717,1390,276
52119,631,289
68980,206,3426
98067,2578,3001
111830,43,3012
112091,333,2063
114422,114,3216
130353,506,1429
131840,2402,12574
136109,2439,41494
153427,985,294
168427,2118,25731
168530,27475,14699
176485,631,24
182582,1090,1455
199704,11300,1423
261095,5411,272
265712,2503,3345
272261,8532,13299
280312,327,25029
285077,327,25029
296227,5649,12176
331963,59854,13726
371001,20949,36341
476755,12464,36341
59136,8963,21216
94928,339,4482
104376,192,1455
130353,3522,506
149579,1058,206
152776,11986,34148
166679,2464,1147
170672,6055,27165
170953,417,667
178469,941,450
183720,2824,610
229604,18075,681
230649,23562,23559
240536,8751,797
277533,16795,5358
281989,12666,15080
308552,2011,699
329713,7247,7009
331779,24192,23297
332132,75,6422
339727,28990,314
343537,75,33179
349107,15680,12517
358832,32328,37372
368406,58409,18985
393864,28456,43502
61297,6081,4949
90466,148,2288
92983,1027,2963
94307,294,39
167291,506,2921
182079,15274,24245
190268,26,6248
192765,2288,148
202914,6483,64572
204396,75,33571
207074,12517,29109
217513,4807,14344
221955,37177,12302
256429,16694,12567
273455,776,6767
277533,34559,16795
315236,12414,12302
315237,12414,12302
325386,12441,2477
33862,720,141
86936,788,4633
88103,162,418
106270,122,170
147558,252,607
181380,1423,683
187798,605,2282
189340,458,4097
197622,16245,25671
202800,2531,22010
280939,22318,2300
284997,32366,45277
320247,26726,30698
336104,37288,5220
394300,9495,25545
93651,3,438
120095,873,1038
126281,66,851
130164,289,1027
157539,2,683
161037,37619,37240
165012,6767,897
192364,14773,1218
205938,631,1531
220816,13572,6467
232015,5343,143
321146,33571,29281
331017,3743,8054
337725,26780,19114
416245,52284,29572
751681,131946,128170
939942,112799,39500
43228,9265,133
124578,9094,664
165825,28971,37760
198859,585,1085
250153,16996,38290
262117,40812,31304
542776,4115,52882
61764,2420,982
128223,418,506
142924,3508,968
148215,3012,1192
227199,10468,2783
238537,1038,1047
260786,25408,5771
54217,621,630
60410,4557,1444
62415,252,276
91851,173,190
99499,16083,3368
115382,199,410
130394,130,1415
159838,10872,1161
170838,36,12
181378,40,3911
206542,272,458
216270,2802,3026
271072,4291,9636
283735,276,607
329629,12105,1978
330126,10714,2300
345763,10730,12276
358195,45885,44698
373170,189,1070
31909,27,418
107662,353,687
120651,2580,1158
124502,60,16
133731,831,87
135490,1423,1041
139503,4035,379
146712,5545,5225
184129,349,3054
185077,533,293
193998,2362,144
199953,862,4103
200777,148,1148
246204,21322,7052
248551,2865,7052
63223,370,2553
68410,265,39
84483,3690,11127
103444,3832,5724
121483,294,13
124495,29,204
130360,416,749
143029,294,60
181410,6248,21460
188942,39870,2944
199258,5,22045
272640,107729,6572
319160,14340,10959
621670,87656,124311
73926,1010,410
76159,2417,830
93936,171,641
98074,6182,8344
102134,1053,317
112052,234,720
116471,1090,384
127108,1050,12321
128041,2817,1059
144303,294,31
157491,8512,738
160482,5380,2250
160938,24,60
184526,801,699
193098,237,367
201311,2844,496
204049,9641,44796
205902,419,44796
226070,9641,44796
226097,9641,44796
271099,28931,8468
321850,42825,42838
328658,15678,267
379058,1114,22381
449453,20287,20135
32113,2331,252
57482,1416,5220
148810,709,12423
157125,3057,601
159894,4793,1228
171307,5551,430
188436,10118,4554
205929,447,18894
213195,34766,40812
216489,1154,1199
226073,11032,18894
233264,1837,441
260051,37169,11107
563614,9371,12671
91597,1030,10233
113707,969,762
125906,19523,7097
12907,19,1390
72522,18,383
176423,33593,26132
197126,9899,331
212832,1091,1085
226005,14831,12317
240349,398,4331
259930,2619,14758
261927,1085,1084
28285,11596,150
44352,31,131
45601,2778,1268
52261,1267,6890
58330,11000,2867
59337,5358,7971
70580,46,22045
89231,1090,358
105817,7646,47
106675,3691,2410
121850,4523,7185
131951,35955,4102
163048,29251,2581
247250,34549,9477
266250,10126,6112
267387,10534,14312
288786,1444,14542
295053,14555,8331
388042,26029,44796
34400,5220,1064
40433,131,11
89541,2444,122
99254,6195,749
112822,467,5724
130149,6418,47
138055,16663,3161
157036,7378,1301
200779,409,10131
223861,7917,496
238868,11615,1244
277607,676,17444
284736,31564,6945
295755,2726,47
330210,1305,22475
406625,88495,15119
34577,450,3291
49500,317,1084
60445,131,1050
85528,862,399
113052,10789,6418
130108,931,683
205227,47132,6942
205938,447,631
221311,3679,11986
278166,337,3820
283624,4284,38946
373170,3938,189
36139,317,180
93243,291,10247
119085,260,294
135082,294,825
196524,102,141
208715,17425,3709
234193,2282,29228
261550,5610,282
265153,10627,4128
288228,15080,1176
290862,8058,244
314875,3064,19715
41912,13562,2921
52059,383,190
54570,12574,419
123671,36593,208
124560,46,1390
126719,1049,27
136111,506,1429
174694,281,1082
189236,5380,2350
243591,9254,31
275956,11300,819
295630,1091,1876
525287,9540,14807
60164,169,683
124555,46,862
126625,1075,16795
220647,189,10233
454149,1290,515
45660,39,33
75411,506,1385
99353,6182,1532
124025,5220,6676
129392,3544,6622
203654,10331,1465
258626,10010,294
258964,2125,6878
289186,12680,39612
374040,102571,8305
33210,383,1531
73333,60,23
87859,1286,7055
91340,11438,3884
106984,23911,77
107544,511,1241
117432,1065,8
123682,990,989
124577,3033,1241
126414,41,15
140786,3057,204
166230,11148,447
176961,141,449
177475,1017,3793
182403,40426,28098
186863,631,1037
215616,17222,3277
241076,12130,4172
263027,16795,410
12589,2113,371
92571,677,379
113045,13,416
121324,289,2814
134277,1082,29228
145563,902,4634
149738,10883,2
149770,12709,14554
158946,52,12374
185164,11008,173
189410,410,749
197470,11998,4331
197929,862,839
200188,416,4331
59209,515,1083
64303,8943,1321
90024,306,681
99232,12,800
105521,416,16
106987,23826,409
111376,23826,409
141169,11720,15974
142254,12132,48563
152093,18862,2503
165007,131,368
168933,515,4159
173859,2331,800
187624,23826,409
189744,162,1159
201379,8023,6070
208281,2436,1127
215649,419,1242
220919,7055,2677
234006,6356,2926
242940,506,839
251930,8510,17676
254761,15970,34286
257474,985,448
322770,24931,31025
329145,4907,1465
379209,72233,37216
396428,8889,20205
5336,441,6676
12029,11300,1420
21517,44319,11997
24846,982,1085
25520,1304,383
25734,339,6414
29391,1191,2999
29692,11,2288
30825,338,7055
32467,368,131
33571,430,1038
34283,1025,276
36364,10694,6992
38253,16,27
38607,2921,130
39259,4,24
39918,7042,10407
40423,681,131
41131,2413,3371
42072,129,105
42205,26,18
42735,3508,157
43217,4031,2331
